word,sentiment,category
bedcover,virtues,concreteness
bicycler,virtues,concreteness
clipart,virtues,concreteness
eyeblink,virtues,concreteness
knitwear,virtues,concreteness
latticework,virtues,concreteness
stockcar,virtues,concreteness
tailfin,virtues,concreteness
bandaid,virtues,concreteness
bottlebrush,virtues,concreteness
facecloth,virtues,concreteness
fireboat,virtues,concreteness
moneybox,virtues,concreteness
screensaver,virtues,concreteness
accordionist,virtues,concreteness
bicyclist,virtues,concreteness
copperware,virtues,concreteness
ditchwater,virtues,concreteness
mineshaft,virtues,concreteness
mineworker,virtues,concreteness
touchscreen,virtues,concreteness
muzzleloader,virtues,concreteness
penholder,virtues,concreteness
poo,virtues,concreteness
bookstand,virtues,concreteness
clergywoman,virtues,concreteness
dreadlock,virtues,concreteness
foxtail,virtues,concreteness
fruitwood,virtues,concreteness
giftcard,virtues,concreteness
rootworm,virtues,concreteness
sunshade,virtues,concreteness
tabasco,virtues,concreteness
bassoonist,virtues,concreteness
citronella,virtues,concreteness
gunstock,virtues,concreteness
knifeman,virtues,concreteness
playfield,virtues,concreteness
strawflower,virtues,concreteness
turbofan,virtues,concreteness
whitecap,virtues,concreteness
cornhusker,virtues,concreteness
flagstick,virtues,concreteness
mailroom,virtues,concreteness
mealworm,virtues,concreteness
smartphone,virtues,concreteness
souffle,virtues,concreteness
airbed,virtues,concreteness
chipboard,virtues,concreteness
coalfield,virtues,concreteness
redbrick,virtues,concreteness
tarpaper,virtues,concreteness
worktable,virtues,concreteness
flatboat,virtues,concreteness
kickboxer,virtues,concreteness
potholder,virtues,concreteness
tattooer,virtues,concreteness
worktop,virtues,concreteness
breakdance,virtues,concreteness
fieldsman,virtues,concreteness
horseweed,virtues,concreteness
itunes,virtues,concreteness
lifevest,virtues,concreteness
postbox,virtues,concreteness
roadworks,virtues,concreteness
soundman,virtues,concreteness
toolbar,virtues,concreteness
venus,virtues,concreteness
workboat,virtues,concreteness
cowlicks,virtues,concreteness
drillhole,virtues,concreteness
eyehole,virtues,concreteness
forecaster,virtues,concreteness
giftshop,virtues,concreteness
greengrocery,virtues,concreteness
hearthstone,virtues,concreteness
markswoman,virtues,concreteness
merlot,virtues,concreteness
minilab,virtues,concreteness
pharmacologist,virtues,concreteness
pushpin,virtues,concreteness
quarryman,virtues,concreteness
scratchboard,virtues,concreteness
sweetbread,virtues,concreteness
washhouse,virtues,concreteness
aspartame,virtues,concreteness
booklist,virtues,concreteness
bronchoscope,virtues,concreteness
coppersmith,virtues,concreteness
crewmember,virtues,concreteness
driveshaft,virtues,concreteness
harpsichordist,virtues,concreteness
ironware,virtues,concreteness
minicomputer,virtues,concreteness
mudflow,virtues,concreteness
photocell,virtues,concreteness
ribbonfish,virtues,concreteness
riflescope,virtues,concreteness
walkman,virtues,concreteness
cabinetry,virtues,concreteness
chevy,virtues,concreteness
dehydrator,virtues,concreteness
factsheet,virtues,concreteness
gatepost,virtues,concreteness
microfiber,virtues,concreteness
mortarboard,virtues,concreteness
servicewoman,virtues,concreteness
staffroom,virtues,concreteness
steelwork,virtues,concreteness
weathervane,virtues,concreteness
worksite,virtues,concreteness
bonefish,virtues,concreteness
bookbinding,virtues,concreteness
cardstock,virtues,concreteness
meteoroid,virtues,concreteness
pushchair,virtues,concreteness
radiographer,virtues,concreteness
ranchland,virtues,concreteness
salesroom,virtues,concreteness
seedbed,virtues,concreteness
sitemap,virtues,concreteness
smartcard,virtues,concreteness
streusel,virtues,concreteness
sudoku,virtues,concreteness
typographer,virtues,concreteness
airshow,virtues,concreteness
braille,virtues,concreteness
centerfield,virtues,concreteness
eyelet,virtues,concreteness
glassworks,virtues,concreteness
grandkid,virtues,concreteness
nightclothes,virtues,concreteness
noticeboard,virtues,concreteness
ringlet,virtues,concreteness
rulebook,virtues,concreteness
superjet,virtues,concreteness
watchcase,virtues,concreteness
airshaft,virtues,concreteness
farmworker,virtues,concreteness
ironsmith,virtues,concreteness
landside,virtues,concreteness
trapshooting,virtues,concreteness
trifocals,virtues,concreteness
glassmaker,virtues,concreteness
lapboard,virtues,concreteness
plexiglass,virtues,concreteness
portabella,virtues,concreteness
cropland,virtues,concreteness
geophysicist,virtues,concreteness
shorefront,virtues,concreteness
stegosaur,virtues,concreteness
artbook,virtues,concreteness
backlight,virtues,concreteness
bullseye,virtues,concreteness
sandfish,virtues,concreteness
stylebook,virtues,concreteness
cabinetmaker,virtues,concreteness
scorebook,virtues,concreteness
chihuahua,virtues,concreteness
crewmate,virtues,concreteness
dropbox,virtues,concreteness
facebook,virtues,concreteness
hitman,virtues,concreteness
landform,virtues,concreteness
picketer,virtues,concreteness
soundboard,virtues,concreteness
tradesperson,virtues,concreteness
hindquarter,virtues,concreteness
honeypot,virtues,concreteness
housepainter,virtues,concreteness
parasail,virtues,concreteness
quintuplet,virtues,concreteness
shampooer,virtues,concreteness
shorebird,virtues,concreteness
typescript,virtues,concreteness
chipmaker,virtues,concreteness
drumhead,virtues,concreteness
postbag,virtues,concreteness
roundworm,virtues,concreteness
sandpit,virtues,concreteness
woodworker,virtues,concreteness
clubroom,virtues,concreteness
labrador,virtues,concreteness
youtube,virtues,concreteness
photofinisher,virtues,concreteness
biochip,virtues,concreteness
coastland,virtues,concreteness
cowcatcher,virtues,concreteness
glassblower,virtues,concreteness
microfossil,virtues,concreteness
pondweed,virtues,concreteness
rubberstamp,virtues,concreteness
shipmaster,virtues,concreteness
tailpiece,virtues,concreteness
triathlete,virtues,concreteness
bannister,virtues,concreteness
bargraph,virtues,concreteness
fanlight,virtues,concreteness
groundcover,virtues,concreteness
jawline,virtues,concreteness
mudguard,virtues,concreteness
nosepiece,virtues,concreteness
scrollbar,virtues,concreteness
bondswoman,virtues,concreteness
centerstage,virtues,concreteness
irrigator,virtues,concreteness
legume,virtues,concreteness
packager,virtues,concreteness
crosshair,virtues,concreteness
dancehall,virtues,concreteness
fullscreen,virtues,concreteness
horserace,virtues,concreteness
patrolwoman,virtues,concreteness
sweetmeat,virtues,concreteness
underskirt,virtues,concreteness
waterweed,virtues,concreteness
dayroom,virtues,concreteness
dockhand,virtues,concreteness
fiberboard,virtues,concreteness
handgrip,virtues,concreteness
handwoven,virtues,concreteness
webbrowser,virtues,concreteness
woodenware,virtues,concreteness
carriageway,virtues,concreteness
spiderman,virtues,concreteness
rockstar,virtues,concreteness
snowpack,virtues,concreteness
choirmaster,virtues,concreteness
paperboard,virtues,concreteness
quartzite,virtues,concreteness
sawtooth,virtues,concreteness
mastercard,virtues,concreteness
pricelist,virtues,concreteness
sailplane,virtues,concreteness
teeterboard,virtues,concreteness
wildfowl,virtues,concreteness
armhole,virtues,concreteness
inkstand,virtues,concreteness
madame,virtues,concreteness
plasterwork,virtues,concreteness
steelmaker,virtues,concreteness
upholster,virtues,concreteness
eyeshade,virtues,concreteness
videoconference,virtues,concreteness
cableway,virtues,concreteness
chainmail,virtues,concreteness
floodlighting,virtues,concreteness
haemorrhage,virtues,concreteness
pornstar,virtues,concreteness
antarctic,virtues,concreteness
bookstall,virtues,concreteness
curser,virtues,concreteness
footsore,virtues,concreteness
hairiness,virtues,concreteness
letterpress,virtues,concreteness
neckpiece,virtues,concreteness
pilates,virtues,concreteness
trombonist,virtues,concreteness
journeywoman,virtues,concreteness
loo,virtues,concreteness
whitewall,virtues,concreteness
blueray,virtues,concreteness
classwork,virtues,concreteness
stereoscope,virtues,concreteness
backwoodsman,virtues,concreteness
footless,virtues,concreteness
humerus,virtues,concreteness
scoopful,virtues,concreteness
calibrator,virtues,concreteness
chitlins,virtues,concreteness
craftsperson,virtues,concreteness
ebay,virtues,concreteness
macrame,virtues,concreteness
antlered,virtues,concreteness
saddlecloth,virtues,concreteness
scriber,virtues,concreteness
softcover,virtues,concreteness
committeeman,virtues,concreteness
guestlist,virtues,concreteness
gunlock,virtues,concreteness
meadowland,virtues,concreteness
mineralogist,virtues,concreteness
newssheet,virtues,concreteness
sandblast,virtues,concreteness
scaleless,virtues,concreteness
sportsperson,virtues,concreteness
videographer,virtues,concreteness
firebrick,virtues,concreteness
flowchart,virtues,concreteness
bombsite,virtues,concreteness
groundball,virtues,concreteness
bramble,virtues,concreteness
conifer,virtues,concreteness
handwash,virtues,concreteness
logrolling,virtues,concreteness
microbrew,virtues,concreteness
redshirt,virtues,concreteness
roofless,virtues,concreteness
snowline,virtues,concreteness
sunburnt,virtues,concreteness
townscape,virtues,concreteness
basecamp,virtues,concreteness
caucasian,virtues,concreteness
leatherwork,virtues,concreteness
leatherworking,virtues,concreteness
olympics,virtues,concreteness
powertrain,virtues,concreteness
taekwondo,virtues,concreteness
weatherproofing,virtues,concreteness
backspace,virtues,concreteness
businesspeople,virtues,concreteness
herbicide,virtues,concreteness
myspace,virtues,concreteness
clementine,virtues,concreteness
skywalk,virtues,concreteness
accelerometer,virtues,concreteness
engineless,virtues,concreteness
frontman,virtues,concreteness
greenbelt,virtues,concreteness
nurseryman,virtues,concreteness
safehouse,virtues,concreteness
stereograph,virtues,concreteness
subflooring,virtues,concreteness
waterscape,virtues,concreteness
wickerwork,virtues,concreteness
workmate,virtues,concreteness
barelegged,virtues,concreteness
electrocardiograph,virtues,concreteness
fangless,virtues,concreteness
hexagram,virtues,concreteness
hydrometer,virtues,concreteness
jobseeker,virtues,concreteness
mailserver,virtues,concreteness
millwork,virtues,concreteness
openmouthed,virtues,concreteness
pulpwood,virtues,concreteness
reseller,virtues,concreteness
upholsterer,virtues,concreteness
wedgie,virtues,concreteness
weeder,virtues,concreteness
airfreight,virtues,concreteness
banjoist,virtues,concreteness
belowground,virtues,concreteness
cabinetmaking,virtues,concreteness
classman,virtues,concreteness
gloveless,virtues,concreteness
grassless,virtues,concreteness
hardbound,virtues,concreteness
helpdesk,virtues,concreteness
instrumentalist,virtues,concreteness
kaleidoscopic,virtues,concreteness
leafless,virtues,concreteness
milker,virtues,concreteness
partygoer,virtues,concreteness
pectin,virtues,concreteness
plower,virtues,concreteness
rioter,virtues,concreteness
sanskrit,virtues,concreteness
skype,virtues,concreteness
username,virtues,concreteness
hyperlink,virtues,concreteness
orchestrator,virtues,concreteness
bling,virtues,concreteness
ellipse,virtues,concreteness
embroiderer,virtues,concreteness
glycerine,virtues,concreteness
headshot,virtues,concreteness
lacquering,virtues,concreteness
megabit,virtues,concreteness
roadman,virtues,concreteness
saltiness,virtues,concreteness
shemale,virtues,concreteness
underbody,virtues,concreteness
waterlog,virtues,concreteness
birdwatching,virtues,concreteness
aircraftman,virtues,concreteness
bandsman,virtues,concreteness
bibliographer,virtues,concreteness
catcall,virtues,concreteness
chatroom,virtues,concreteness
coursework,virtues,concreteness
crumpling,virtues,concreteness
drugmaker,virtues,concreteness
floodway,virtues,concreteness
homeworker,virtues,concreteness
mincer,virtues,concreteness
nanometer,virtues,concreteness
payee,virtues,concreteness
phytoplankton,virtues,concreteness
pooper,virtues,concreteness
postcode,virtues,concreteness
seeder,virtues,concreteness
shadowbox,virtues,concreteness
soundbite,virtues,concreteness
spheroid,virtues,concreteness
walkthrough,virtues,concreteness
wikipedia,virtues,concreteness
wildland,virtues,concreteness
workgroup,virtues,concreteness
wreathe,virtues,concreteness
xerox,virtues,concreteness
chokehold,virtues,concreteness
iconographer,virtues,concreteness
photometer,virtues,concreteness
photoshop,virtues,concreteness
physiotherapist,virtues,concreteness
stillbirth,virtues,concreteness
subpanel,virtues,concreteness
workingwoman,virtues,concreteness
aerator,virtues,concreteness
alderwoman,virtues,concreteness
backslap,virtues,concreteness
bating,virtues,concreteness
buddhist,virtues,concreteness
coiler,virtues,concreteness
electrocardiography,virtues,concreteness
jazzercise,virtues,concreteness
jobholder,virtues,concreteness
mammography,virtues,concreteness
supercenter,virtues,concreteness
unclothed,virtues,concreteness
handpainted,virtues,concreteness
